Extension A,㼂,wen4,U+3F02
Extension A,㯰,zhi2,U+3BF0
Extension A,㵮,chun2,U+3D6E
Extension A,㡊,qia4,U+384A
Extension A,䆾,"lan2,lan4",U+41BE
Extension A,䁓,zong3,U+4053
Extension A,䍀,lan2,U+4340
Extension A,㵿,xiao4,U+3D7F
Extension A,㯠,qian4,U+3BE0
Extension A,㘘,pei4,U+3618
Extension A,䢢,cang4,U+48A2
Extension A,䛿,ge2,U+46FF
Extension A,㕊,fu1,U+354A
Extension A,㓙,xiong1,U+34D9
Extension A,䤆,"kui2,gui4",U+4906
Extension A,䦞,run4,U+499E
Extension A,㘧,xu4,U+3627
Extension A,䟓,"cheng1,ding1",U+47D3
Extension A,䁈,qi4,U+4048
Extension A,䥭,zheng4,U+496D
Extension A,㗋,hou2,U+35CB
Extension A,䟎,zan3,U+47CE
Extension A,㗌,"zhi4,die2",U+35CC
Extension A,㶚,ba4,U+3D9A
Extension A,䔡,yu2,U+4521
Extension A,䍐,han3,U+4350
Extension A,㶺,"shan3,shan1,qian2",U+3DBA
Extension A,㒲,"ri4,cai2",U+34B2
Extension A,㠚,dui4,U+381A
Extension A,䰅,xu1,U+4C05
Extension A,㝝,lin2,U+375D
Extension A,䫽,pao1,U+4AFD
Extension A,㴄,ying3,U+3D04
Extension A,㮽,,U+3BBD
Extension A,㡦,pin1,U+3866
Extension A,䉾,bi4,U+427E
Extension A,䴁,"yu4,yu2",U+4D01
Extension A,㐁,tian4,U+3401
Extension A,䅀,lie4,U+4140
Extension A,䱿,chan4,U+4C7F
Extension A,㺃,gou3,U+3E83
Extension A,䚓,shen3,U+4693
Extension A,䰇,qi2,U+4C07
Extension A,㟞,zhan4,U+37DE
Extension A,㼲,lie4,U+3F32
Extension A,䕄,zheng1,U+4544
Extension A,䊂,"ce4,se4",U+4282
Extension A,㑱,nao2,U+3471
Extension A,㷀,qiong2,U+3DC0
Extension A,䧕,yu4,U+49D5
Extension A,䒳,duo3,U+44B3
Extension A,䊝,xie4,U+429D
Extension A,㺭,zi3,U+3EAD
Extension A,㩉,"da2,la1,xi1,xie2",U+3A49
Extension A,䚋,yun4,U+468B
Extension A,䳢,qi2,U+4CE2
Extension A,㵘,man4,U+3D58
Extension A,䍢,wu2,U+4362
Extension A,䪝,hu4,U+4A9D
Extension A,䚼,nǜ,U+46BC
Extension A,䘪,chong1,U+462A
Extension A,䑋,rang3,U+444B
Extension A,㚲,"chan1,dian3,dian4",U+36B2
Extension A,䂮,lüe4,U+40AE
Extension A,䝭,gou4,U+476D
Extension A,㮭,xian2,U+3BAD
Extension A,䶣,"ai2,gai1",U+4DA3
Extension A,䵪,"gun4,hun4",U+4D6A
Extension A,㸢,bei4,U+3E22
Extension A,䒬,mo4,U+44AC
Extension A,㙎,wei1,U+364E
Extension A,㟆,hua2,U+37C6
Extension A,䏕,ren4,U+43D5
Extension A,㑊,yi4,U+344A
Extension A,䀬,quan2,U+402C
Extension A,䉟,huo4,U+425F
Extension A,䣰,ju4,U+48F0
Extension A,㚁,qiao4,U+3681
Extension A,㾜,qie4,U+3F9C
Extension A,䍊,jiao1,U+434A
Extension A,䓣,liang3,U+44E3
Extension A,䀅,she4,U+4005
Extension A,䥵,xiao3,U+4975
Extension A,䃕,"lao2,luo4",U+40D5
Extension A,䨪,mai2,U+4A2A
Extension A,䶮,yan3,U+4DAE
Extension A,䘙,wei4,U+4619
Extension A,䒗,qi4,U+4497
Extension A,㷴,li4,U+3DF4
Extension A,䆚,"tong2,dong4",U+419A
Extension A,䀺,"chou1,tao1",U+403A
Extension A,㘆,tai3,U+3606
Extension A,䝆,ni2,U+4746
Extension A,㓯,li2,U+34EF
Extension A,䟝,tou4,U+47DD
Extension A,㟨,duan1,U+37E8
Extension A,㞂,tui3,U+3782
Extension A,㓅,ting1,U+34C5
Extension A,䵻,hui4,U+4D7B
Extension A,㖂,yi4,U+3582
Extension A,䝘,yi4,U+4758
Extension A,䘮,"sang4,sang1",U+462E
Extension A,䋁,geng3,U+42C1
Extension A,㞓,"qi4,ji1",U+3793
Extension A,㯢,zhen4,U+3BE2
Extension A,㷏,yong3,U+3DCF
Extension A,䚗,gang1,U+4697
Extension A,㳙,"xuan4,juan1",U+3CD9
Extension A,㡲,huan2,U+3872
Extension A,㑮,hun2,U+346E
Extension A,䨡,han2,U+4A21
Extension A,䨸,yin3,U+4A38
Extension A,䓋,tai2,U+44CB
Extension A,㫺,xi1,U+3AFA
Extension A,㞩,lan2,U+37A9
Extension A,䣓,"li2,li4",U+48D3
Extension A,㮛,"chi2,yi2",U+3B9B
Extension A,䱾,lou2,U+4C7E
Extension A,㢠,jiong3,U+38A0
Extension A,㶑,lian4,U+3D91
Extension A,㼁,yi4,U+3F01
Extension A,㭯,"zhe2,die2",U+3B6F
Extension A,䱡,ju2,U+4C61
Extension A,㫕,guang1,U+3AD5
Extension A,䲎,nei3,U+4C8E
Extension A,䯧,"qing3,qing4",U+4BE7
Extension A,䐺,"tan4,tan2",U+443A
Extension A,䦎,guan3,U+498E
Extension A,䫟,hun4,U+4ADF
Extension A,㐚,wu2,U+341A
Extension A,䙤,duo3,U+4664
Extension A,㢸,bi4,U+38B8
Extension A,䯺,kuo4,U+4BFA
Extension A,䥧,xuan2,U+4967
Extension A,䁃,biao1,U+4043
Extension A,䫺,hong2,U+4AFA
Extension A,㤋,fen1,U+390B
Extension A,䝾,fu4,U+477E
Extension A,䃧,long2,U+40E7
Extension A,㠅,fu4,U+3805
Extension A,䃚,zu2,U+40DA
Extension A,䥊,qiang1,U+494A
Extension A,䕡,lǘ,U+4561
Extension A,㟻,"qian4,zhan3",U+37FB
Extension A,㝫,long2,U+376B
Extension A,㞿,qi2,U+37BF
Extension A,㸔,kan4,U+3E14
Extension A,䝧,min2,U+4767
Extension A,㗍,zhai1,U+35CD
Extension A,㮖,jia2,U+3B96
Extension A,㲭,tan3,U+3CAD
Extension A,㼉,zhen4,U+3F09
Extension A,䖀,xiao1,U+4580
Extension A,㱢,lang2,U+3C62
Extension A,䚏,lin4,U+468F
Extension A,䁬,ceng2,U+406C
Extension A,䜵,chi3,U+4735
Extension A,㥊,"peng2,peng1",U+394A
Extension A,䨣,ge2,U+4A23
Extension A,㳍,bu4,U+3CCD
Extension A,䡅,"chun1,xun2",U+4845
Extension A,䢚,geng1,U+489A
Extension A,䲨,hong2,U+4CA8
Extension A,䫤,ming2,U+4AE4
Extension A,㭶,,U+3B76
Extension A,㷇,"hui1,guai4",U+3DC7
Extension A,㙦,xie2,U+3666
Extension A,㣋,dan1,U+38CB
Extension A,㶞,nang3,U+3D9E
Extension A,䙉,xun2,U+4649
Extension A,䓧,"ji2,qi4",U+44E7
Extension A,䈞,du3,U+421E
Extension A,䌗,fu3,U+4317
Extension A,㞧,hui4,U+37A7
Extension A,㰠,hang1,U+3C20
Extension A,䌾,nin2,U+433E
Extension A,㔹,le4,U+3539
Extension A,䶘,li4,U+4D98
Extension A,䮨,zai3,U+4BA8
Extension A,㚻,ji1,U+36BB
Extension A,㓜,you4,U+34DC
Extension A,䚷,"yi1,yi3,xi4",U+46B7
Extension A,䢵,yun2,U+48B5
Extension A,䁑,yang2,U+4051
Extension A,㳫,zan3,U+3CEB
Extension A,䉪,lei4,U+426A
Extension A,㷘,tai2,U+3DD8
Extension A,䯝,sui3,U+4BDD
Extension A,䆐,guo2,U+4190
Extension A,䣞,e4,U+48DE
Extension A,㮃,"wei1,rui2",U+3B83
Extension A,䓗,cong1,U+44D7
Extension A,䚃,you2,U+4683
Extension A,㣔,ding1,U+38D4
Extension A,㢡,jiang3,U+38A1
Extension A,㬰,"yu2,yu3,yong3,kui4",U+3B30
Extension A,䠢,meng4,U+4822
Extension A,䍾,yan3,U+437E
Extension A,㗵,xu4,U+35F5
Extension A,䃰,ca1,U+40F0
Extension A,㱣,tui3,U+3C63
Extension A,㬩,hui4,U+3B29
Extension A,䚱,xin4,U+46B1
Extension A,㻂,ping2,U+3EC2
Extension A,䎝,zhu4,U+439D
Extension A,䇍,"chu4,qi4",U+41CD
Extension A,㤰,zuo4,U+3930
Extension A,㪐,lu4,U+3A90
Extension A,㿣,he4,U+3FE3
Extension A,䂓,gui1,U+4093
Extension A,䎕,hong1,U+4395
Extension A,䮽,biao1,U+4BBD
Extension A,䓁,deng3,U+44C1
Extension A,䅷,"tu2,chu2",U+4177
Extension A,㦾,yi2,U+39BE
Extension A,䏞,mo4,U+43DE
Extension A,㷠,lin2,U+3DE0
Extension A,㔊,"zhan3,dan3",U+350A
Extension A,䊓,shi4,U+4293
Extension A,䩨,chang4,U+4A68
Extension A,㑞,ying4,U+345E
Extension A,䄜,"chi1,li2",U+411C
Extension A,㞯,jie2,U+37AF
Extension A,䴢,mi2,U+4D22
Extension A,㸋,fan2,U+3E0B
Extension A,䋻,nin2,U+42FB
Extension A,㱗,xiu1,U+3C57
Extension A,䶞,qi2,U+4D9E
Extension A,㫱,"nan3,nan4",U+3AF1
Extension A,㗊,"ji2,lei2",U+35CA
Extension A,䊹,"xian1,qian4",U+42B9
Extension A,䤜,dun4,U+491C
Extension A,䒀,bu4,U+4480
Extension A,㫍,"liu2,yao3",U+3ACD
Extension A,㚥,yu2,U+36A5
Extension A,䛬,tao2,U+46EC
Extension A,㪼,ke3,U+3ABC
Extension A,㝩,kang1,U+3769
Extension A,䮾,long2,U+4BBE
Extension A,䎢,qi3,U+43A2
Extension A,㜥,mai2,U+3725
Extension A,㫵,"fei1,fei2",U+3AF5
Extension A,䉔,can1,U+4254
Extension A,㴀,fan1,U+3D00
Extension A,㟺,lou3,U+37FA
Extension A,䩤,xie2,U+4A64
Extension A,㰙,nuo2,U+3C19
Extension A,䘩,"xun2,xuan4",U+4629
Extension A,䦖,"xie2,xia2",U+4996
Extension A,䂖,shi2,U+4096
Extension A,䅮,cang4,U+416E
Extension A,㡬,"ji1,ji3",U+386C
Extension A,䥩,wei2,U+4969
Extension A,䙑,cui1,U+4651
Extension A,䁌,yu4,U+404C
Extension A,㝄,"chun2,zhun3,tun2,quan2,zhun1,zi1",U+3744
Extension A,㸌,huo4,U+3E0C
Extension A,㸊,"lai4,la4",U+3E0A
Extension A,㤜,xu4,U+391C
Extension A,䏠,qi4,U+43E0
Extension A,㰴,pou3,U+3C34
Extension A,㼬,xing4,U+3F2C
Extension A,㮊,mao4,U+3B8A
Extension A,䛈,shi4,U+46C8
Extension A,䘱,yu4,U+4631
Extension A,㼓,lian2,U+3F13
Extension A,䈉,sha4,U+4209
Extension A,䮘,er2,U+4B98
Extension A,㖽,ze2,U+35BD
Extension A,㷿,"xian1,yan4",U+3DFF
Extension A,㠧,mi3,U+3827
Extension A,㳚,xu4,U+3CDA
Extension A,㺎,yong1,U+3E8E
Extension A,䍚,lang4,U+435A
Extension A,䙼,"shao4,jiao1",U+467C
Extension A,㑗,shen1,U+3457
Extension A,䠷,tiao3,U+4837
Extension A,㩈,yun3,U+3A48
Extension A,䛶,lei3,U+46F6
Extension A,㫥,ming3,U+3AE5
Extension A,䛌,"tao2,pao2",U+46CC
Extension A,䋂,yao2,U+42C2
Extension A,䈶,rong2,U+4236
Extension A,䛏,"ni2,ni3,ni4",U+46CF
Extension A,䴕,lie4,U+4D15
Extension A,㗲,huo4,U+35F2
Extension A,䭿,yi4,U+4B7F
Extension A,䁥,ni4,U+4065
Extension A,䕰,fan2,U+4570
Extension A,䣄,tu2,U+48C4
Extension A,䜖,tan2,U+4716
Extension A,䐷,dan1,U+4437
Extension A,䘘,"yu4,su4",U+4618
Extension A,䢋,ji4,U+488B
Extension A,㧼,biao4,U+39FC
Extension A,㨺,"mian3,men2",U+3A3A
Extension A,㷥,zheng1,U+3DE5
Extension A,䛲,man2,U+46F2
Extension A,㢕,yong1,U+3895
Extension A,㢈,"tui2,dui1",U+3888
Extension A,㖒,ti2,U+3592
Extension A,䡌,hong2,U+484C
Extension A,㜱,zhi4,U+3731
Extension A,㠞,,U+381E
Extension A,䕆,dou4,U+4546
Extension A,㸪,chun2,U+3E2A
Extension A,㢞,yi4,U+389E
Extension A,䛾,su4,U+46FE
Extension A,㸙,zhe1,U+3E19
Extension A,䞨,kui3,U+47A8
Extension A,䄐,quan4,U+4110
Extension A,䥝,ao2,U+495D
Extension A,䢟,you2,U+489F
Extension A,䄷,shi2,U+4137
Extension A,㰊,xian2,U+3C0A
Extension A,䇹,"jun4,qun1",U+41F9
Extension A,㼻,cong2,U+3F3B
Extension A,䨰,po4,U+4A30
Extension A,㻪,"sui4,xuan2",U+3EEA
Extension A,䋃,mao4,U+42C3
Extension A,㪀,yu2,U+3A80
Extension A,䁺,"shi4,yi4",U+407A
Extension A,䩴,hu2,U+4A74
Extension A,㭠,xian3,U+3B60
Extension A,㔜,bo2,U+351C
Extension A,䈇,zhao4,U+4207
Extension A,䅇,su4,U+4147
Extension A,㪤,bi4,U+3AA4
Extension A,䒃,zao4,U+4483
Extension A,㫅,qi2,U+3AC5
Extension A,䓑,ping2,U+44D1
Extension A,䨘,xian4,U+4A18
Extension A,䄸,po4,U+4138
Extension A,䃛,lian2,U+40DB
Extension A,㗉,"lüe4,e4",U+35C9
Extension A,䇇,"meng2,mang2",U+41C7
Extension A,䆂,lian2,U+4182
Extension A,㖹,"pen1,fen4",U+35B9
Extension A,㶶,nong2,U+3DB6
Extension A,㠗,ao4,U+3817
Extension A,䕳,mi2,U+4573
Extension A,㙻,chan2,U+367B
Extension A,䬲,gou1,U+4B32
Extension A,㟿,"mang3,mang2",U+37FF
Extension A,䡋,qi2,U+484B
Extension A,㷶,bi4,U+3DF6
Extension A,㵄,"yu4,han4",U+3D44
Extension A,䄈,"dou4,xiang2",U+4108
Extension A,䋍,e1,U+42CD
Extension A,䶢,"xian2,jian1",U+4DA2
Extension A,䅪,tui2,U+416A
Extension A,䟿,lu4,U+47FF
Extension A,㪻,juan4,U+3ABB
Extension A,䠂,chu3,U+4802
Extension A,㴈,yin4,U+3D08
Extension A,䱣,zu2,U+4C63
Extension A,㻎,se4,U+3ECE
Extension A,䇰,zheng1,U+41F0
Extension A,䙾,shi1,U+467E
Extension A,㽛,"qu2,gou1",U+3F5B
Extension A,䈺,zhong1,U+423A
Extension A,䛸,zhan1,U+46F8
Extension A,㥪,"lou2,lǚ",U+396A
Extension A,䀒,qian1,U+4012
Extension A,㬙,wei3,U+3B19
Extension A,㶥,gan1,U+3DA5
Extension A,䋊,zheng1,U+42CA
Extension A,㯏,gu3,U+3BCF
Extension A,㩗,xie2,U+3A57
Extension A,䰳,,U+4C33
Extension A,㤈,qin4,U+3908
Extension A,䊵,qiu2,U+42B5
Extension A,䔳,ran2,U+4533
Extension A,䁋,xie4,U+404B
Extension A,䫐,lin2,U+4AD0
Extension A,䒢,ang2,U+44A2
Extension A,䤯,xing2,U+492F
Extension A,㛃,jie2,U+36C3
Extension A,䭳,wei4,U+4B73
Extension A,㕢,"gai4,hai4",U+3562
Extension A,㭬,zhuo2,U+3B6C
Extension A,㘻,yin1,U+363B
Extension A,㘶,jie2,U+3636
Extension A,䕀,kuan3,U+4540
Extension A,㠦,feng1,U+3826
Extension A,㥀,"zhi2,de2",U+3940
Extension A,㻗,bei4,U+3ED7
Extension A,㜉,yong1,U+3709
Extension A,䗡,"yan1,yan2",U+45E1
Extension A,㡫,yi4,U+386B
Extension A,㡌,mao4,U+384C
Extension A,䤨,pi4,U+4928
Extension A,㤚,hang2,U+391A
Extension A,䢞,shu4,U+489E
Extension A,䋚,yi4,U+42DA
Extension A,㢰,bi4,U+38B0
Extension A,䁣,chuan2,U+4063
Extension A,䓀,,U+44C0
Extension A,䀳,la4,U+4033
Extension A,䕺,cong2,U+457A
Extension A,䅽,gu3,U+417D
Extension A,䋡,shu1,U+42E1
Extension A,㠘,yu3,U+3818
Extension A,䙐,ke4,U+4650
Extension A,㐌,yi2,U+340C
Extension A,䡄,gui3,U+4844
Extension A,㤧,hou2,U+3927
Extension A,䙯,cu4,U+466F
Extension A,㢧,"juan3,juan4",U+38A7
Extension A,㵟,wei1,U+3D5F
Extension A,䞳,bo2,U+47B3
Extension A,䓾,suo1,U+44FE
Extension A,㧐,song3,U+39D0
Extension A,㸾,ren4,U+3E3E
Extension A,䀛,"mei4,wu4",U+401B
Extension A,䅾,"cen2,qian2",U+417E
Extension A,䍺,huan4,U+437A
Extension A,䌿,fu2,U+433F
Extension A,㘋,xian2,U+360B
Extension A,㐭,lin3,U+342D
Extension A,䙙,chi2,U+4659
Extension A,㪚,"san4,san3,san1",U+3A9A
Extension A,䓿,han4,U+44FF
Extension A,㰿,xi1,U+3C3F
Extension A,䪗,xia2,U+4A97
Extension A,䲡,qiu1,U+4CA1
Extension A,㽥,rou2,U+3F65
Extension A,䇮,ren4,U+41EE
Extension A,㴡,,U+3D21
Extension A,㦙,,U+3999
Extension A,䌬,chong2,U+432C
Extension A,䈂,ping2,U+4202
Extension A,䋜,"qi3,qing4",U+42DC
Extension A,䱈,"qi2,yi4",U+4C48
Extension A,㟧,e4,U+37E7
Extension A,䏅,qi4,U+43C5
Extension A,㬦,yue4,U+3B26
Extension A,䇻,wei3,U+41FB
Extension A,㯙,zhe2,U+3BD9
Extension A,㵐,jue2,U+3D50
Extension A,㖻,"niu2,rou4",U+35BB
Extension A,䉫,li2,U+426B
Extension A,㮁,xiao2,U+3B81
Extension A,㸵,gui3,U+3E35
Extension A,㐰,xin4,U+3430
Extension A,䞃,zhi4,U+4783
Extension A,䤋,"guo2,yu4",U+490B
Extension A,䳲,zhen4,U+4CF2
Extension A,䮱,zhu2,U+4BB1
Extension A,䨦,pang1,U+4A26
Extension A,㔧,lǜ,U+3527
Extension A,㧑,"hui1,wei2",U+39D1
Extension A,㯯,"gong4,dan3,ju4",U+3BEF
Extension A,䔻,dun，dui11,U+453B
Extension A,䄓,huang2,U+4113
Extension A,㳹,"wang3,wang1",U+3CF9
Extension A,䟬,"qiu4,qu1",U+47EC
Extension A,䍱,xu2,U+4371
Extension A,㴇,"she4,mang2",U+3D07
Extension A,㿱,xue2,U+3FF1
Extension A,䤥,gui3,U+4925
Extension A,㵆,gao3,U+3D46
Extension A,㪙,ke3,U+3A99
Extension A,㷧,,U+3DE7
Extension A,㲄,ku1,U+3C84
Extension A,㜺,zan4,U+373A
Extension A,䢕,xu4,U+4895
Extension A,㮪,qiong2,U+3BAA
Extension A,䮗,"an4,yan4",U+4B97
Extension A,䡨,chai2,U+4868
Extension A,㤝,chong1,U+391D
Extension A,㗑,bai,U+35D1
Extension A,㣟,xi4,U+38DF
Extension A,㴔,xi1,U+3D14
Extension A,䜗,"xin4,han4",U+4717
Extension A,䏛,chun3,U+43DB
Extension A,㘥,you2,U+3625
Extension A,㣄,qu2,U+38C4
Extension A,㙠,"yi1,yi4",U+3660
Extension A,㠓,meng2,U+3813
Extension A,䨀,di2,U+4A00
Extension A,䦈,"jie1,zuo3",U+4988
Extension A,㵪,"xian2,yan4,yan2",U+3D6A
Extension A,㠾,yuan1,U+383E
Extension A,㰒,xue2,U+3C12
Extension A,䞠,zhi1,U+47A0
Extension A,䈄,han2,U+4204
Extension A,㛻,kua1,U+36FB
Extension A,䚊,juan1,U+468A
Extension A,㞻,hao4,U+37BB
Extension A,䟘,hang4,U+47D8
Extension A,䳒,yuan2,U+4CD2
Extension A,㠥,"lei2,lei3,lǜ",U+3825
Extension A,㣶,zhan1,U+38F6
Extension A,㨭,hu4,U+3A2D
Extension A,㷰,"chi1,li2",U+3DF0
Extension A,㲎,lou2,U+3C8E
Extension A,㑤,miao2,U+3464
Extension A,㯛,hu2,U+3BDB
Extension A,䒫,dai4,U+44AB
Extension A,䌀,ke1,U+4300
Extension A,㹃,fei4,U+3E43
Extension A,䊧,pi4,U+42A7
Extension A,䐵,"gong1,huang2",U+4435
Extension A,㒁,yu3,U+3481
Extension A,㮗,qin2,U+3B97
Extension A,㒒,pu2,U+3492
Extension A,㵏,cui3,U+3D4F
Extension A,䑩,gu3,U+4469
Extension A,䐈,zhi2,U+4408
Extension A,㤅,ai4,U+3905
Extension A,䅐,jian3,U+4150
Extension A,䏤,xin4,U+43E4
Extension A,䪮,chou3,U+4AAE
Extension A,䠈,tu2,U+4808
Extension A,䢓,yu2,U+4893
Extension A,㲽,"nian4,ren3",U+3CBD
Extension A,䓲,rui4,U+44F2
Extension A,㭝,"qiu2,ou4",U+3B5D
Extension A,㣛,"ta4,hui4",U+38DB
Extension A,䘋,jie2,U+460B
Extension A,㐅,wu3,U+3405
Extension A,䢴,han2,U+48B4
Extension A,㜄,xun2,U+3704
Extension A,㽇,hu2,U+3F47
Extension A,䡡,xie2,U+4861
Extension A,㷲,dong4,U+3DF2
Extension A,䙝,"xie4,die2",U+465D
Extension A,㢩,di4,U+38A9
Extension A,㜑,po2,U+3711
Extension A,㽢,an3,U+3F62
Extension A,䜸,"mei3,mei2",U+4738
Extension A,㨦,song3,U+3A26
Extension A,䪳,yun3,U+4AB3
Extension A,㑆,"yi4,xiong1,fan4",U+3446
Extension A,䃪,tan2,U+40EA
Extension A,䄺,ti2,U+413A
Extension A,㺳,mei2,U+3EB3
Extension A,䮮,mai4,U+4BAE
Extension A,䑂,ai3,U+4442
Extension A,㴪,nie4,U+3D2A
Extension A,䧐,guo1,U+49D0
Extension A,㨉,"min2,wen3",U+3A09
Extension A,㧶,keng1,U+39F6
Extension A,䣕,ma3,U+48D5
Extension A,䕟,xing1,U+455F
Extension A,䁻,"shuo4,li4",U+407B
Extension A,䢼,gong1,U+48BC
Extension A,㮞,jie2,U+3B9E
Extension A,㒰,quan2,U+34B0
Extension A,㻊,men2,U+3ECA
Extension A,䄩,yi4,U+4129
Extension A,㝒,"ju1,ji1,ju4,ju3",U+3752
Extension A,䉕,ceng2,U+4255
Extension A,㬃,tai2,U+3B03
Extension A,䊇,bu4,U+4287
Extension A,䍜,zhao4,U+435C
Extension A,䲞,li4,U+4C9E
Extension A,䨥,shuang1,U+4A25
Extension A,㯼,ke1,U+3BFC
Extension A,㪢,shao3,U+3AA2
Extension A,䈃,zhao3,U+4203
Extension A,䛤,cu4,U+46E4
Extension A,㱳,mo4,U+3C73
Extension A,㸟,zhi1,U+3E1F
Extension A,㻬,tu1,U+3EEC
Extension A,䀈,ji4,U+4008
Extension A,䜡,yu4,U+4721
Extension A,䣦,lei4,U+48E6
Extension A,㺶,,U+3EB6
Extension A,䜩,yan4,U+4729
Extension A,㕡,he4,U+3561
Extension A,䂹,suo3,U+40B9
Extension A,䛥,"xi1,xi4,xin1",U+46E5
Extension A,㐸,"qian4,ci4",U+3438
Extension A,㻾,yong1,U+3EFE
Extension A,㚵,dong1,U+36B5
Extension A,䎻,zhou4,U+43BB
Extension A,䎯,han4,U+43AF
Extension A,䉤,"shu3,sou3",U+4264
Extension A,䘶,"han2,han4",U+4636
Extension A,㩻,"qi1,gui3",U+3A7B
Extension A,㤥,hai4,U+3925
Extension A,㒤,che4,U+34A4
Extension A,㕛,you3,U+355B
Extension A,㛠,xian2,U+36E0
Extension A,䆥,chuan1,U+41A5
Extension A,㭏,wei3,U+3B4F
Extension A,㨱,yao2,U+3A31
Extension A,㜬,,U+372C
Extension A,䅻,li2,U+417B
Extension A,㑍,lei4,U+344D
Extension A,䡢,bian4,U+4862
Extension A,䨑,ti2,U+4A11
Extension A,䑇,zhi4,U+4447
Extension A,䧔,nian4,U+49D4
Extension A,㭟,gong3,U+3B5F
Extension A,䟄,"qi4,zuo2,ze4",U+47C4
Extension A,䆟,"ao1,ke4",U+419F
Extension A,䕈,xie4,U+4548
Extension A,㰱,sha4,U+3C31
Extension A,䆣,chen2,U+41A3
Extension A,㴜,"bian4,pian1",U+3D1C
Extension A,䈤,qian2,U+4224
Extension A,䞿,qian1,U+47BF
Extension A,䄛,lǘ,U+411B
Extension A,㝧,wen3,U+3767
Extension A,䚬,lin2,U+46AC
Extension A,㰀,li2,U+3C00
Extension A,䐨,"gu3,que4",U+4428
Extension A,㒺,wang3,U+34BA
Extension A,㕵,wang1,U+3575
Extension A,䜣,"xin1,xi1,yin2",U+4723
Extension A,䌓,fan2,U+4313
Extension A,㞙,niao4,U+3799
Extension A,㾿,lang2,U+3FBF
Extension A,㩒,qin2,U+3A52
Extension A,䡩,"keng1,zhen3",U+4869
Extension A,㵢,lei2,U+3D62
Extension A,䪕,ju2,U+4A95
Extension A,䤚,li3,U+491A
Extension A,㛖,suo1,U+36D6
Extension A,䊎,"quan3,qun3",U+428E
Extension A,䉺,hong2,U+427A
Extension A,㶓,cang2,U+3D93
Extension A,㜽,zi3,U+373D
Extension A,㯥,"cao2,zao1",U+3BE5
Extension A,䍂,yu2,U+4342
Extension A,㬼,fu4,U+3B3C
Extension A,㝪,dian4,U+376A
Extension A,䎗,qiao2,U+4397
Extension A,㑡,,U+3461
Extension A,㢭,tao1,U+38AD
Extension A,㢜,kang1,U+389C
Extension A,㤠,lie4,U+3920
Extension A,䎤,ju2,U+43A4
Extension A,㶔,bei4,U+3D94
Extension A,㛙,"xin1,qie4",U+36D9
Extension A,㻨,wan4,U+3EE8
Extension A,䤡,ran3,U+4921
Extension A,䆞,yao3,U+419E
Extension A,䂚,yao2,U+409A
Extension A,䬋,leng2,U+4B0B
Extension A,㙇,chu4,U+3647
Extension A,䧽,cui3,U+49FD
Extension A,㕗,you4,U+3557
Extension A,䧗,bi4,U+49D7
Extension A,䍅,ling2,U+4345
Extension A,䪔,"bu3,fu4",U+4A94
Extension A,㻉,bu4,U+3EC9
Extension A,㲀,"zhen1,chen2",U+3C80
Extension A,㜻,luan2,U+373B
Extension A,䪘,"wei3,di1",U+4A98
Extension A,䌡,ti3,U+4321
Extension A,㔾,"xian1,jie2",U+353E
Extension A,䕭,"xian2,qian2",U+456D
Extension A,㙯,yi4,U+366F
Extension A,㜋,yi4,U+370B
Extension A,㒊,se4,U+348A
Extension A,䂲,fa3,U+40B2
Extension A,㾥,chu4,U+3FA5
Extension A,㣆,mi2,U+38C6
Extension A,䃲,pan2,U+40F2
Extension A,䆃,dao4,U+4183
Extension A,㜾,hai2,U+373E
Extension A,㫤,chang3,U+3AE4
Extension A,䫁,bi4,U+4AC1
Extension A,㒔,"du2,shu3",U+3494
Extension A,㙮,"da1,da",U+366E
Extension A,㪱,huan4,U+3AB1
Extension A,䁗,kai3,U+4057
Extension A,㟗,bin1,U+37D7
Extension A,㮥,"fan4,ben4",U+3BA5
Extension A,䠦,"zhi4,zhi1",U+4826
Extension A,㮷,ji1,U+3BB7
Extension A,䇫,ji1,U+41EB
Extension A,㨅,"nei4,rui4",U+3A05
Extension A,㫓,"qi4,xi4",U+3AD3
Extension A,㪽,suo3,U+3ABD
Extension A,䪹,"bai1,pei2",U+4AB9
Extension A,䃏,xing1,U+40CF
Extension A,㼶,yu2,U+3F36
Extension A,䠴,zhen3,U+4834
Extension A,䫯,yi1,U+4AEF
Extension A,㫗,hou4,U+3AD7
Extension A,䋟,ji4,U+42DF
Extension A,㬴,hong3,U+3B34
Extension A,㭂,jiao3,U+3B42
Extension A,㨜,qian2,U+3A1C
Extension A,䋦,fan2,U+42E6
Extension A,䙺,lian2,U+467A
Extension A,䭒,xi1,U+4B52
Extension A,㴘,mao4,U+3D18
Extension A,䧁,xu3,U+49C1
Extension A,㵭,zhu3,U+3D6D
Extension A,䫝,"fu4,bi4",U+4ADD
Extension A,䜟,chen4,U+471F
Extension A,䝡,man4,U+4761
Extension A,䀖,chen1,U+4016
Extension A,㕉,ke4,U+3549
Extension A,䜘,jing3,U+4718
Extension A,䖮,xiang3,U+45AE
Extension A,䅅,"gui1,wa1",U+4145
Extension A,㬿,tun1,U+3B3F
Extension A,䜔,sui2,U+4714
Extension A,䴋,huan2,U+4D0B
Extension A,㜫,mei3,U+372B
Extension A,䑰,bu4,U+4470
